Ferro electric thin film material,Film thickness (nm),Substrate material,Remnant polarization,Coercive field,Article Title,Source Title,DOI,mpid,formula,space_group,crystal_system,a,b,c,alpha,beta,gamma,volume,density,band_gap,formation_energy,energy_above_hull
BiFeO3,,Pt/TiO2/SiO2/Si,88,266,Ferroelectric and structural properties of stress-constrained and stress-relaxed polycrystalline BiFeO3 thin films,JOURNAL OF APPLIED PHYSICS,10.1063/1.3072375,mp-551451,FeBiO3,P1,Triclinic,5.430644,5.458528411681670,5.524043330056890,66.90638248766580,67.50512893589980,65.21539056092890,132.00542267882300,3.935109620597320,1.6259000000000000,-1.236482167000000,0.43792711700000000
Nd:HfO2,,Pt/Ti/SiO2/Si,20.04,1800,Improving the Ferroelectric Properties of Nd:HfO2 Thin Films by Stacking Hf0.5Zr0.5O2 Interlayers,IEEE TRANSACTIONS ON ELECTRON DEVICES,10.1109/TED.2024.3385383,mp-775757,HfO2,Pbca,Orthorhombic,10.09373135,5.14134738,5.25900202,90.0,90.0,90.0,272.91790420316100,10.2455682122362,4.1083,-4.00988240208333,0.009928638750000000
"(Pb, La)TiO3",,LaNiO3/SiO2/Si,4.24,23.2,"Improved electrical properties of (Pb, La)TiO3 thin films using compositionally and structurally compatible LaNiO3 thin films as bottom electrodes",APPLIED PHYSICS LETTERS,10.1063/1.1375831,mp-1106215,TiPbO3,I4/m,Tetragonal,3.7913652659252200,9.00965160479774,9.011379206762650,87.46602168054700,77.85201052727760,77.86351117797260,294.1999112684280,6.8423080368338500,2.316,-2.7250374691666600,0.0055523165000010000
NaNbO3-BaTiO3,,Pt/TiOx/SiO2/Si,5,50,Effects of BaTiO3 Content and Mn Doping on Ferroelectric Properties of NaNbO3-BaTiO3 Thin Films Prepared by Chemical Solution Deposition,JAPANESE JOURNAL OF APPLIED PHYSICS,10.1143/JJAP.48.09KA08,mp-5020,BaTiO3,R3m,Trigonal,4.033806554507880,4.033805892924780,4.033806146413200,89.83638279997640,89.8363695774206,89.83638729523720,65.6356490658401,5.89961040436988,2.5087000000000000,-3.492236987666670,4.09899999684882E-05
Ba2NaNb5O15(BNN),,Pt,0.8,24,Laser energy density and O2 gas pressure effects on the fabrication of Ba2NaNb5O15 thin films by pulsed laser ablation method,FERROELECTRICS,,mp-1199624,Ba2NaNb5O15,Ama2,Orthorhombic,8.19816282,17.89052333,18.29466026401440,90.0,102.94754560833000,90.0,2615.046806858280,5.090958681793200,2.5069,-3.122631501636060,0.012755246032607000
BiFeO3/BiFe0.95Mn0.05O3,,Si(100),82.615,259.28,Effect of bilayer structure and a SrRuO3 buffer layer on ferroelectric properties of BiFeO3 thin films,APPLIED PHYSICS A-MATERIALS SCIENCE & PROCESSING,10.1007/s00339-012-7064-6,mp-23501,FeBiO3,R3c,Trigonal,5.588111297438880,5.588104960371850,5.647855250082790,60.35063440879160,119.64937733189800,119.99963616964400,125.36629858388700,8.287008783415020,1.279100000000000,-1.672776781,0.001632503000001
bismuth ferrite,,platinized silicon (Pt/Ti/SiO2/Si),115,210,Structural and ferroelectric properties of bismuth ferrite thin films deposited by direct current reactive magnetron sputtering,THIN SOLID FILMS,10.1016/j.tsf.2015.10.035,mp-23501,FeBiO3,R3c,Trigonal,5.588111297438880,5.588104960371850,5.647855250082790,60.35063440879160,119.64937733189800,119.99963616964400,125.36629858388700,8.287008783415020,1.279100000000000,-1.672776781,0.001632503000001
Nb-doped Bi4Ti3O12 (BITN),,Pt/Ti/SiO2/Si,36,140,Ferroelectric properties of nb-doped Bi4Ti3O12 thin films prepared using surfactant in acid or basic atmosphere,JAPANESE JOURNAL OF APPLIED PHYSICS PART 1-REGULAR PAPERS SHORT NOTES & REVIEW PAPERS,10.1143/JJAP.42.6486,mp-723064,Ti3(BiO3)4,Pc,Monoclinic,5.40610869,5.446904195739390,16.746222578591700,80.68139684402740,90.0,90.0,486.6109923767650,7.995491755423860,2.3715,-2.548817583157890,0.002269901184212
Bi3TiNbO9-Bi4Ti3O12 (BTN-BIT),,p-Si,19.1,135,Fabrication and ferroelectric properties of sol-gel derived 1-1 intergrowth-superlattice-structured Bi3TiNbO9-Bi4Ti3O12 thin films,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS,10.1007/s10854-010-0191-y,mp-1216863,TiNb(BiO3)3,P2_1,Monoclinic,5.507394,5.437686,13.022270301829200,78.2280950495671,90.0,90.0,381.7818455247360,7.930857522505030,2.4233000000000000,-2.431936003095240,0.003780297321426
Strontium bismuth tantalite (SBT),,Pt/Ti/SiO2/Si,10,57,Growth and ferroelectric properties of strontium bismuth tantalite thin films using pulsed laser deposition combined with an annealing process,JOURNAL OF PHYSICS D-APPLIED PHYSICS,10.1088/0022-3727/30/4/005,mp-23089,SrTa2Bi2O9,Cmc2_1,Orthorhombic,5.53780908,5.535485533261500,12.809531381889000,102.47825508139300,90.0,90.0,383.3936909868970,8.761685001105680,2.514200000000000,-2.837897215333330,0.0
Sr:HfO2,,,30.2,2000,Chemical solution deposition of ferroelectric Sr:HfO2 film from inorganic salt precursors,JOURNAL OF ALLOYS AND COMPOUNDS,10.1016/j.jallcom.2017.09.264,mp-775757,HfO2,Pbca,Orthorhombic,10.09373135,5.14134738,5.25900202,90.0,90.0,90.0,272.91790420316100,10.2455682122362,4.1083,-4.00988240208333,0.009928638750000000
BiFeO3-PbTiO3,,Pt/TiOx/SiO2/Si,60,230,Ferroelectric properties of chemically synthesized perovskite BiFeO3-PbTiO3 thin films,JOURNAL OF APPLIED PHYSICS,10.1063/1.3026527,mp-645159,FeBiO3,Pnma,Orthorhombic,5.4363251300002000,5.676451360007660,7.796731880011740,89.9998078120965,89.99999454748620,89.99996887087930,240.59962335446900,8.636020314780830,1.542000000000000,-1.6628035180000000,0.011605766000001000
Zn-Mn co-doped BiFeO3,,,54.5,337,Improvement of Ferroelectric and Leakage Current Properties with Zn-Mn Co-doping in BiFeO3 Thin Films,FERROELECTRICS,10.1080/00150191003676595,mp-23501,FeBiO3,R3c,Trigonal,5.588111297438880,5.588104960371850,5.647855250082790,60.35063440879160,119.64937733189800,119.99963616964400,125.36629858388700,8.287008783415020,1.279100000000000,-1.672776781,0.001632503000001
"(K,Na)(Nb,Ta)O-3",,Pt/TiOx/SiO2/Si,14,111,"Improvement in Ferroelectric Properties of Chemically Synthesized Lead-Free Piezoelectric (K,Na)(Nb,Ta)O3 Thin Films by Mn Doping",JAPANESE JOURNAL OF APPLIED PHYSICS,10.1143/JJAP.49.09MA04,mp-4514,NaNbO3,R3c,Trigonal,5.617198572499830,5.617198084822000,5.617198164543070,58.72980801617480,58.72981108887730,58.72980534434100,121.69003756668400,4.472888253079710,2.5048,-2.844822765275860,0.0
"Pb(Zr,Ti)O3, Bi4Ti3O12, Pb5Ge3O11",,,32,100,GROWTH OF FERROELECTRIC OXIDE THIN-FILMS BY EXCIMER LASER ABLATION,JOURNAL OF VACUUM SCIENCE & TECHNOLOGY A-VACUUM SURFACES AND FILMS,10.1116/1.577752,mp-723064,Ti3(BiO3)4,Pc,Monoclinic,5.40610869,5.446904195739390,16.746222578591700,80.68139684402740,90.0,90.0,486.6109923767650,7.995491755423860,2.3715,-2.548817583157890,0.002269901184212
Pr:HfO2,,,6.9,1200,Structural and ferroelectric properties of Pr doped HfO2 thin films fabricated by chemical solution method,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS,10.1007/s10854-019-00874-4,mp-775757,HfO2,Pbca,Orthorhombic,10.09373135,5.14134738,5.25900202,90.0,90.0,90.0,272.91790420316100,10.2455682122362,4.1083,-4.00988240208333,0.009928638750000000
"(Bi,La)(4)Ti3O12 (BLT)",,Pt/IrO2/SiO2/Si,26.2,53.1,"Characterization of (Bi,La)4Ti3O12 (BLT) thin films fabricated by low temperature sol-gel synthesis",FERROELECTRICS,,mp-3249,La4Ti3O12,R-3,Trigonal,9.36623490754556,9.36623490754556,9.366235102233240,34.802453182729700,34.802453182729700,34.80245774632530,238.90888169347100,6.194405343645810,2.918400000000000,-3.776547035789470,0.037112935263159
"(Pb, La)TiO3",,Pt/Ti/SiO2/Si(100),21,130,"Growth and characterization of (Pb, La)TiO3 films with and without a special buffer layer prepared by RF magnetron sputtering",MATERIALS LETTERS,10.1016/j.matlet.2006.06.035,mp-22013,LaTiO3,Pnma,Orthorhombic,5.56856,5.673297,7.938288,90.0,90.0,90.0,250.78714658782200,6.217956135807600,0.0,-3.639685829666670,0.025448954749995000
Sodium niobate,250.0,Platinized silicon,10,100,The effect of calcium zirconate modifications on the microstructure and functional properties of sodium niobate thin films prepared by chemical solution deposition,JOURNAL OF THE EUROPEAN CERAMIC SOCIETY,10.1016/j.jeurceramsoc.2019.02.014,mp-4514,NaNbO3,R3c,Trigonal,5.617198572499830,5.617198084822000,5.617198164543070,58.72980801617480,58.72981108887730,58.72980534434100,121.69003756668400,4.472888253079710,2.5048,-2.844822765275860,0.0
Mn-doped Bi6Fe2Ti3O18,,Pt(111)/Ti/SiO2/Si(100),22,207,Effects of Mn-doping on the electrical and the ferroelectric properties of Bi6Fe2Ti3O18 thin films prepared by using chemical solution deposition,JOURNAL OF THE KOREAN PHYSICAL SOCIETY,10.3938/jkps.66.1344,mp-1217427,Ti3Fe2(BiO3)6,Cm,Monoclinic,4.00049878520679,4.00049878520679,24.669239680673700,85.6832789299174,85.6832789299174,88.2890108322656,392.4532796676470,7.604112033054420,1.577,-2.203980591034480,0.053095289482759
Nb-doped Bi4Ti3O12 (BTN),,,39.8,136.7,Microstructure and ferroelectric properties of Nb-doped Bi4Ti3O12 thin films prepared by sol-gel method,JOURNAL OF CRYSTAL GROWTH,10.1016/j.jcrysgro.2005.04.097,mp-723064,Ti3(BiO3)4,Pc,Monoclinic,5.40610869,5.446904195739390,16.746222578591700,80.68139684402740,90.0,90.0,486.6109923767650,7.995491755423860,2.3715,-2.548817583157890,0.002269901184212
"BNT (Bi,Nd)(4)Ti3O12",,Pt/TiOx/SiO2/Si,7,83,"Chemical solution processing and properties of (Bi,Nd)4Ti3O12 ferroelectric thin films",JAPANESE JOURNAL OF APPLIED PHYSICS PART 1-REGULAR PAPERS BRIEF COMMUNICATIONS & REVIEW PAPERS,10.1143/JJAP.42.1660,mp-723064,Ti3(BiO3)4,Pc,Monoclinic,5.40610869,5.446904195739390,16.746222578591700,80.68139684402740,90.0,90.0,486.6109923767650,7.995491755423860,2.3715,-2.548817583157890,0.002269901184212
"(Pb, Ca)TiO3",,,6.3,137,Ferroelectric Properties and Fatigue Behavior of (Pb0.5Ca0.5)TiO3 Thin Film,INTEGRATED FERROELECTRICS,10.1080/10584580903324642,mp-4019,CaTiO3,Pnma,Orthorhombic,5.37204886,5.46279649,7.63635962,90.0,90.0,90.0,224.09973769300100,4.02925941391082,2.3053,-3.556087157166670,0.0
Bi3TiNbO9-Bi4Ti3O12 (BTN-BIT),,Pt/Ti/SiO2/Si,23.5,135,Synthesis and characteristics of nature-superlattice-structured Bi3TiNbO9-Bi4Ti3O12 ferroelectric thin films by MOD,MATERIALS SCIENCE AND ENGINEERING B-SOLID STATE MATERIALS FOR ADVANCED TECHNOLOGY,10.1016/j.mseb.2006.04.047,mp-1216863,TiNb(BiO3)3,P2_1,Monoclinic,5.507394,5.437686,13.022270301829200,78.2280950495671,90.0,90.0,381.7818455247360,7.930857522505030,2.4233000000000000,-2.431936003095240,0.003780297321426
Nb-doped PbZrO3,185.0,,1.7,32,Dielectric properties of Nb-doped PbZrO3 thin films prepared by pulsed laser deposition,MATERIALS TRANSACTIONS JIM,10.2320/matertrans1989.41.589,mp-542903,ZrPbO3,Pbam,Orthorhombic,5.978924,8.317035,11.945823,90.0,90.0,90.0,594.0289866900120,7.747064328868600,2.7752,-2.850313608,0.025845979812496000
lead titanate,3000.0,single-crystal silicon,16.8,4.8,Lead titanate ferroelectric films on single-crystal silicon,PHYSICS OF THE SOLID STATE,10.1134/1.1470575,mp-20459,TiPbO3,P4mm,Tetragonal,3.8795519,3.8795519,4.2858876200000000,90.0,90.0,90.0,64.50656431866490,7.801556471692710,1.813000000000000,-2.7305897856666600,0.0
NaNbO3-BaTiO3,,Pt/TiOx/SiO2/Si,6.3,41,Lead-free piezoelectric thin films of Mn-doped NaNbO3-BaTiO3 fabricated by chemical solution deposition,THIN SOLID FILMS,10.1016/j.tsf.2009.12.102,mp-4514,NaNbO3,R3c,Trigonal,5.617198572499830,5.617198084822000,5.617198164543070,58.72980801617480,58.72981108887730,58.72980534434100,121.69003756668400,4.472888253079710,2.5048,-2.844822765275860,0.0
"Vanadium-doped (Bi,Nd)(4)Ti3O12 (BNTV)",,Pt/TiOx/SiO2/Si,15,111,"Preparation and properties of V-doped (Bi,Nd)4Ti3O12 ferroelectric thin films by chemical solution deposition method",INTEGRATED FERROELECTRICS,10.1080/10584580490458216,mp-723064,Ti3(BiO3)4,Pc,Monoclinic,5.40610869,5.446904195739390,16.746222578591700,80.68139684402740,90.0,90.0,486.6109923767650,7.995491755423860,2.3715,-2.548817583157890,0.002269901184212
BiScO3-PbTiO3,,Pt/TiOx/SiO2/Si,23,70,Synthesis and properties of BiScO3-PbTiO3 powders and thin films using metal-organic precursor solutions,JOURNAL OF THE CERAMIC SOCIETY OF JAPAN,10.2109/jcersj2.118.631,mp-754009,ScBiO3,R3c,Trigonal,5.918435860776480,5.918435860776480,5.918435646988910,58.492937849349100,58.492937849349100,58.49293268922220,141.5365353662610,7.08472976865481,3.0834,-2.783797551,0.021432376875001
"Pb(Zr, Ti)O-3",,Pt,24,39,"FORMATION AND ELECTRICAL-PROPERTIES OF FERROELECTRIC PB(ZR, TI)O-3 THIN-FILMS BY SPIN-COATING AND PYROLYSIS OF METAL NAPHTHENATES",NIPPON SERAMIKKUSU KYOKAI GAKUJUTSU RONBUNSHI-JOURNAL OF THE CERAMIC SOCIETY OF JAPAN,,mp-20459,TiPbO3,P4mm,Tetragonal,3.8795519,3.8795519,4.2858876200000000,90.0,90.0,90.0,64.50656431866490,7.801556471692710,1.813000000000000,-2.7305897856666600,0.0
xBiInO(3)-(1-x)PbTiO3,470.0,platinized silicon,22,73,Growth and properties of chemical solution deposited BiInO3-PbTiO3 films,APPLIED PHYSICS LETTERS,10.1063/1.3250165,mp-20459,TiPbO3,P4mm,Tetragonal,3.8795519,3.8795519,4.2858876200000000,90.0,90.0,90.0,64.50656431866490,7.801556471692710,1.813000000000000,-2.7305897856666600,0.0
"(Bi,Na)TiO3-(Bi,K)TiO3-BaTiO3",350.0,SrTiO3,30,85,"Dielectric and piezoelectric properties of lead-free (Bi,Na)TiO3-based thin films",APPLIED PHYSICS LETTERS,10.1063/1.3309706,mp-977123,NaTiO3,Pm-3m,Cubic,3.902333,3.902333,3.902333,90.0,90.0,90.0,59.42551848449960,3.321188014547370,0.0,-2.639808749942530,0.08988452819999400
Cu-doped PbTiO3,,fluorine doped tin oxide (FTO),55.7,304,Structure and ferroelectric behavior of Cu-doped PbTiO3 thin film deposited on FTO by sol-gel technique,JOURNAL OF ALLOYS AND COMPOUNDS,10.1016/j.jallcom.2017.12.307,mp-20459,TiPbO3,P4mm,Tetragonal,3.8795519,3.8795519,4.2858876200000000,90.0,90.0,90.0,64.50656431866490,7.801556471692710,1.813000000000000,-2.7305897856666600,0.0
"(Pb,La)(Zr,Ti)O-3 (PLZT)",,Pt/Ti/SiO2/Si and fused quartz,24.3,142,Electrical and optical properties of lanthanum-modified lead zirconate titanate thin films by radio-frequency magnetron sputtering,JOURNAL OF APPLIED PHYSICS,10.1063/1.2390542,mp-20459,TiPbO3,P4mm,Tetragonal,3.8795519,3.8795519,4.2858876200000000,90.0,90.0,90.0,64.50656431866490,7.801556471692710,1.813000000000000,-2.7305897856666600,0.0
lead zirconate,,platinum coated silicon,36,267,REACTIVE MAGNETRON CO-SPUTTERED ANTIFERROELECTRIC LEAD ZIRCONATE THIN-FILMS,APPLIED PHYSICS LETTERS,10.1063/1.114771,mp-542903,ZrPbO3,Pbam,Orthorhombic,5.978924,8.317035,11.945823,90.0,90.0,90.0,594.0289866900120,7.747064328868600,2.7752,-2.850313608,0.025845979812496000
BiFeO3/BNT,,Pt/TiO2/SiO2/Si,52.2,277,"Ferromagnetic, ferroelectric, and fatigue behavior of (111)-oriented BiFeO3/(Bi1/2Na1/2)TiO3 lead-free bilayered thin films",APPLIED PHYSICS LETTERS,10.1063/1.3127519,mp-23501,FeBiO3,R3c,Trigonal,5.588111297438880,5.588104960371850,5.647855250082790,60.35063440879160,119.64937733189800,119.99963616964400,125.36629858388700,8.287008783415020,1.279100000000000,-1.672776781,0.001632503000001
"Pb(Zr,Ti)O-3",,Pt/Ti/SiO2/Si,8.8,47,"Preparation and electrical properties of (Bi,La)4Ti3O12/Pb(Zr,Ti)O3/(Bi,La)4Ti3O12 multilayer thin films by a chemical solution deposition",FERROELECTRICS,,mp-542903,ZrPbO3,Pbam,Orthorhombic,5.978924,8.317035,11.945823,90.0,90.0,90.0,594.0289866900120,7.747064328868600,2.7752,-2.850313608,0.025845979812496000
lead zirconate,,Pt coated Si,70,294,Phase transitions of antiferroelectric lead zirconate thin films in high electric field,FERROELECTRICS LETTERS SECTION,10.1080/07315179608204733,mp-542903,ZrPbO3,Pbam,Orthorhombic,5.978924,8.317035,11.945823,90.0,90.0,90.0,594.0289866900120,7.747064328868600,2.7752,-2.850313608,0.025845979812496000
SiO(2) doped hafnium oxide,10.0,,10,1000,Ferroelectricity in hafnium oxide thin films,APPLIED PHYSICS LETTERS,10.1063/1.3634052,mp-775757,HfO2,Pbca,Orthorhombic,10.09373135,5.14134738,5.25900202,90.0,90.0,90.0,272.91790420316100,10.2455682122362,4.1083,-4.00988240208333,0.009928638750000000
La-modified lead titanate (PLT),,Pt/Ti/SiO2/Si,11.4,112,"Space charge effects on the ferroelectric (Pb,La)TiO3 thin film",JOURNAL OF THE KOREAN PHYSICAL SOCIETY,,mp-20459,TiPbO3,P4mm,Tetragonal,3.8795519,3.8795519,4.2858876200000000,90.0,90.0,90.0,64.50656431866490,7.801556471692710,1.813000000000000,-2.7305897856666600,0.0
BiScO3-PbTiO3 (BSPT),,Pt(111)/Ti/SiO2/Si,74,177,Fabrication and properties of sol-gel-derived BiScO3-PbTiO3 thin films,JOURNAL OF THE AMERICAN CERAMIC SOCIETY,10.1111/j.1551-2916.2006.01031.x,mp-20459,TiPbO3,P4mm,Tetragonal,3.8795519,3.8795519,4.2858876200000000,90.0,90.0,90.0,64.50656431866490,7.801556471692710,1.813000000000000,-2.7305897856666600,0.0
W-doped Bi4Ti3O12 (W-BIT),,,20,90,Ferroelectric properties of tungsten-doped bismuth titanate thin film prepared by sol-gel route,MATERIALS LETTERS,10.1016/S0167-577X(02)00906-0,mp-723064,Ti3(BiO3)4,Pc,Monoclinic,5.40610869,5.446904195739390,16.746222578591700,80.68139684402740,90.0,90.0,486.6109923767650,7.995491755423860,2.3715,-2.548817583157890,0.002269901184212
SrBi2Ta2O9-Bi3TiTaO9 solid solution,,,22.6,71,Thin films of layered-structure (1-x)SrBi2Ta2O9-xBi(3)Ti(Ta1-yNby)O-9 solid solution for ferroelectric random access memory devices,APPLIED PHYSICS LETTERS,10.1063/1.119721,mp-23089,SrTa2Bi2O9,Cmc2_1,Orthorhombic,5.53780908,5.535485533261500,12.809531381889000,102.47825508139300,90.0,90.0,383.3936909868970,8.761685001105680,2.514200000000000,-2.837897215333330,0.0
Bismuth titanate,,Pt/Ti/SiO2/Si,73,130,Influence of deposition temperature on structural and ferroelectric properties of Bi4Ti3O12 thin films,APPLIED SURFACE SCIENCE,10.1016/j.apsusc.2016.03.056,mp-559154,Ti4Bi2O11,C2/c,Monoclinic,7.58566071642049,7.58566071642049,14.98301252871980,86.92724789200440,86.92724789200440,29.007103775822400,417.43379262053500,6.248771757012550,2.0972,-2.964461737843140,0.008817496911772000
Barium titanate,400.0,BaPbO3 ceramic,1.5,28,PREPARATION OF FERROELECTRIC BATIO3 THIN-FILMS ON POLYCRYSTALLINE BAPBO3 SUBSTRATES BY SOL-GEL PROCESSING AND THEIR ELECTRICAL-PROPERTIES,APPLIED PHYSICS LETTERS,10.1063/1.109050,mp-559154,Ti4Bi2O11,C2/c,Monoclinic,7.58566071642049,7.58566071642049,14.98301252871980,86.92724789200440,86.92724789200440,29.007103775822400,417.43379262053500,6.248771757012550,2.0972,-2.964461737843140,0.008817496911772000
Ce-substituted bismuth titanate (Bi4Ti3O12),500.0,Pt/Ti/SiO2/Si,9.86,208,Morphology and ferroelectric properties of Ce-substituted Bi4Ti3O12 thin films prepared by sol-gel method,SCIENCE AND ENGINEERING OF COMPOSITE MATERIALS,10.1515/secm-2013-0312,mp-723064,Ti3(BiO3)4,Pc,Monoclinic,5.40610869,5.446904195739390,16.746222578591700,80.68139684402740,90.0,90.0,486.6109923767650,7.995491755423860,2.3715,-2.548817583157890,0.002269901184212
Bismuth lanthanum titanate (BLT),,Pt/Ti/SiO2/Si,25.66,84.75,Effect of bismuth excess on the crystallization of Bi3.25La0.75Ti3O12 thin films on Pt/Ti/SiO2/Si substrates,MICROELECTRONIC ENGINEERING,10.1016/j.mee.2004.01.034,mp-723064,Ti3(BiO3)4,Pc,Monoclinic,5.40610869,5.446904195739390,16.746222578591700,80.68139684402740,90.0,90.0,486.6109923767650,7.995491755423860,2.3715,-2.548817583157890,0.002269901184212
SrBi2Ta2O9(SBT),,Pt/Ti/SiO2/Si,4.8,41.4,Influence of the seed layer on the crystallization of in-situ sputtered SrBi2Ta2O9 films,JOURNAL OF THE KOREAN PHYSICAL SOCIETY,,mp-23089,SrTa2Bi2O9,Cmc2_1,Orthorhombic,5.53780908,5.535485533261500,12.809531381889000,102.47825508139300,90.0,90.0,383.3936909868970,8.761685001105680,2.514200000000000,-2.837897215333330,0.0
rare-earth doped hafnium oxide (HfO2),,,13.5,334,Ferroelectricity in Rare-Earth Modified Hafnia Thin Films Deposited by Sequential Pulsed Laser Deposition,ECS SOLID STATE LETTERS,10.1149/2.0031511ssl,mp-775757,HfO2,Pbca,Orthorhombic,10.09373135,5.14134738,5.25900202,90.0,90.0,90.0,272.91790420316100,10.2455682122362,4.1083,-4.00988240208333,0.009928638750000000
SrTiO3-delta,,(001)Nb:SrTiO3,0.4,300,Ferroelectric behavior arising from polar topologies in epitaxially strained SrTiO 3-δ ultrathin films,MATERIALS TODAY NANO,10.1016/j.mtnano.2024.100486,mp-4651,SrTiO3,I4/mcm,Tetragonal,5.522329700714990,5.522329559400710,5.534898478941330,119.92490712678200,119.92490461029400,89.99999866323980,119.62507795144600,5.093987781835850,1.848800000000000,-3.551662291666670,0.0
"(Pb, Ca)TiO3",600.0,platinum-coated silicon,37.7,60.4,"Compositionally step-varied (Pb, Ca)TiO3 thin films with enhanced dielectric and ferroelectric properties",APPLIED PHYSICS LETTERS,10.1063/1.125939,mp-4019,CaTiO3,Pnma,Orthorhombic,5.37204886,5.46279649,7.63635962,90.0,90.0,90.0,224.09973769300100,4.02925941391082,2.3053,-3.556087157166670,0.0
"SrBi2(Ta,Nb)(2)O-9 (SBTN)",,,7.6,75,"Growth and study of SrBi2 (Ta, Nb)2 O9 thin films by pulsed excimer laser ablation",SOLID STATE COMMUNICATIONS,10.1016/S0038-1098(00)00104-6,mp-23089,SrTa2Bi2O9,Cmc2_1,Orthorhombic,5.53780908,5.535485533261500,12.809531381889000,102.47825508139300,90.0,90.0,383.3936909868970,8.761685001105680,2.514200000000000,-2.837897215333330,0.0
lead zirconate (PZ),700.0,platinum-coated silicon,40,140,Growth and study of antiferroelectric lead zirconate thin films by pulsed laser ablation,JOURNAL OF APPLIED PHYSICS,10.1063/1.371604,mp-542903,ZrPbO3,Pbam,Orthorhombic,5.978924,8.317035,11.945823,90.0,90.0,90.0,594.0289866900120,7.747064328868600,2.7752,-2.850313608,0.025845979812496000
Nb-BiTiO (Bi4Ti3O12 doped with 3 mol.% niobium),,Pt/Ti/SiO2/Si,28,110,Effects of niobium doping on microstructures and ferroelectric properties of bismuth titanate ferroelectric thin films,THIN SOLID FILMS,10.1016/S0040-6090(02)00550-3,mp-723064,Ti3(BiO3)4,Pc,Monoclinic,5.40610869,5.446904195739390,16.746222578591700,80.68139684402740,90.0,90.0,486.6109923767650,7.995491755423860,2.3715,-2.548817583157890,0.002269901184212
Y:HfO2,10.0,,24,1200,Ferroelectricity in yttrium-doped hafnium oxide,JOURNAL OF APPLIED PHYSICS,10.1063/1.3667205,mp-775757,HfO2,Pbca,Orthorhombic,10.09373135,5.14134738,5.25900202,90.0,90.0,90.0,272.91790420316100,10.2455682122362,4.1083,-4.00988240208333,0.009928638750000000
lead zirconate,,platinum-coated silicon,70,290,Structural and electrical properties of antiferroelectric lead zirconate thin films prepared by reactive magnetron co-sputtering,JOURNAL OF MATERIALS SCIENCE,10.1023/A:1018681803862,mp-542903,ZrPbO3,Pbam,Orthorhombic,5.978924,8.317035,11.945823,90.0,90.0,90.0,594.0289866900120,7.747064328868600,2.7752,-2.850313608,0.025845979812496000
BaTiO3 doped with 0.1 at.% Cr (Cr:BTO),,Pt/SrTiO3,6.4,0.79,Magnetoelectric coupling of multiferroic chromium doped barium titanate thin film probed by magneto-impedance spectroscopy,APPLIED PHYSICS LETTERS,10.1063/1.4870263,mp-5777,BaTiO3,Amm2,Orthorhombic,3.98333387,4.0573426446750200,4.0573423579991400,90.25451681616500,90.0,90.0,65.57310741671340,5.905237274567590,2.2930000000000000,-3.492277977666670,0.0
SrTiO3/BaTiO3,,Pt(111)/Ti/SiO2/Si(100),2.5,30,Dielectric properties and microstructure of SrTiO3/BaTiO3 multilayer thin films prepared by a chemical route,THIN SOLID FILMS,10.1016/S0040-6090(01)00772-6,mp-5777,BaTiO3,Amm2,Orthorhombic,3.98333387,4.0573426446750200,4.0573423579991400,90.25451681616500,90.0,90.0,65.57310741671340,5.905237274567590,2.2930000000000000,-3.492277977666670,0.0
xBiInO(3)-(1 - x)PbTiO3,,SrRuO3/Pt/MgO,43,177,Optimized properties of xBiInO3- (1-x)PbTiO3 thin films deposited by an RF-magnetron sputtering method,PHYSICA STATUS SOLIDI A-APPLICATIONS AND MATERIALS SCIENCE,10.1002/pssa.201600026,mp-20459,TiPbO3,P4mm,Tetragonal,3.8795519,3.8795519,4.2858876200000000,90.0,90.0,90.0,64.50656431866490,7.801556471692710,1.813000000000000,-2.7305897856666600,0.0
Al-doped HfO2 (Al:HfO2),,,100,9500,Effects of post cooling on the remnant polarization and coercive field characteristics of atomic layer deposited Al-doped HfO2 thin films,APPLIED SURFACE SCIENCE,10.1016/j.apsusc.2022.154039,mp-685097,HfO2,Pca2_1,Orthorhombic,5.00476369,5.03268505,5.21946336,90.0,90.0,90.0,131.46470830953200,10.634789518075100,4.4148,-3.997831573333330,0.021979467500003000
W-doped SrBi2Ta2O9 (SBTW),,Pt/Ti/SiO2/Si,12.6,137.5,Ferroelectric behaviors of W-doped SrBi2Ta2O9 thin films,INTEGRATED FERROELECTRICS,10.1080/10584580490456515,mp-23089,SrTa2Bi2O9,Cmc2_1,Orthorhombic,5.53780908,5.535485533261500,12.809531381889000,102.47825508139300,90.0,90.0,383.3936909868970,8.761685001105680,2.514200000000000,-2.837897215333330,0.0
Strontium bismuth tantalate (SBT),,,15,87,Influence of Ta content on the physical properties of SrBi2Ta2O9 ferroelectric thin films,JOURNAL OF MATERIALS RESEARCH,10.1557/JMR.2006.0383,mp-23089,SrTa2Bi2O9,Cmc2_1,Orthorhombic,5.53780908,5.535485533261500,12.809531381889000,102.47825508139300,90.0,90.0,383.3936909868970,8.761685001105680,2.514200000000000,-2.837897215333330,0.0
